date,team_name,opponent,xGF,xGA,xGF%,CF%,FF%,SF%,HDCF%,SCF%,PDO
2021-10-29,Detroit Red Wings,Florida Panthers,2.66,2.36,52.97,41.05,47.06,46.0,48.0,49.12,1.013
2021-10-29,Florida Panthers,Detroit Red Wings,2.36,2.66,47.03,58.95,52.94,54.0,52.0,50.88,0.987
2021-10-29,Columbus Blue Jackets,New York Rangers,1.88,2.13,46.88,49.47,50.0,50.0,43.75,50.94,0.923
2021-10-29,New York Rangers,Columbus Blue Jackets,2.13,1.88,53.12,50.53,50.0,50.0,56.25,49.06,1.077
2021-10-29,Arizona Coyotes,Washington Capitals,0.96,1.7,36.14,45.07,36.17,37.14,33.33,52.63,1.0
2021-10-29,Washington Capitals,Arizona Coyotes,1.7,0.96,63.86,54.93,63.83,62.86,66.67,47.37,1.0
2021-10-29,Carolina Hurricanes,Chicago Blackhawks,1.69,1.34,55.82,52.86,52.73,58.54,58.33,53.57,1.15
2021-10-29,Chicago Blackhawks,Carolina Hurricanes,1.34,1.69,44.18,47.14,47.27,41.46,41.67,46.43,0.85
2021-10-29,Dallas Stars,Ottawa Senators,2.7,1.59,62.95,62.37,61.97,60.71,58.33,63.64,0.864
2021-10-29,Ottawa Senators,Dallas Stars,1.59,2.7,37.05,37.63,38.03,39.29,41.67,36.36,1.136
2021-10-29,Anaheim Ducks,Vegas Golden Knights,3.35,3.6,48.23,46.15,42.35,41.79,50.0,50.91,1.04
2021-10-29,Vegas Golden Knights,Anaheim Ducks,3.6,3.35,51.77,53.85,57.65,58.21,50.0,49.09,0.96
2021-10-30,Boston Bruins,Florida Panthers,2.12,1.36,61.0,47.73,44.78,44.07,57.14,54.55,1.008
2021-10-30,Florida Panthers,Boston Bruins,1.36,2.12,39.0,52.27,55.22,55.93,42.86,45.45,0.992
2021-10-30,Detroit Red Wings,Toronto Maple Leafs,1.29,3.02,29.94,40.38,40.0,41.27,23.08,26.92,0.969
2021-10-30,Toronto Maple Leafs,Detroit Red Wings,3.02,1.29,70.06,59.62,60.0,58.73,76.92,73.08,1.031
2021-10-30,New Jersey Devils,Pittsburgh Penguins,1.86,1.93,49.04,54.55,53.62,55.0,50.0,55.26,0.987
2021-10-30,Pittsburgh Penguins,New Jersey Devils,1.93,1.86,50.96,45.45,46.38,45.0,50.0,44.74,1.013
2021-10-30,Chicago Blackhawks,St Louis Blues,2.18,2.97,42.4,44.0,43.75,40.38,42.86,43.08,1.0
2021-10-30,St Louis Blues,Chicago Blackhawks,2.97,2.18,57.6,56.0,56.25,59.62,57.14,56.92,1.0
2021-10-30,Nashville Predators,New York Islanders,1.56,1.09,58.95,49.33,47.54,35.9,75.0,50.0,1.143
2021-10-30,New York Islanders,Nashville Predators,1.09,1.56,41.05,50.67,52.46,64.1,25.0,50.0,0.857
2021-10-30,Colorado Avalanche,Minnesota Wild,1.57,1.34,53.92,47.42,47.69,48.98,60.0,53.33,1.083
2021-10-30,Minnesota Wild,Colorado Avalanche,1.34,1.57,46.08,52.58,52.31,51.02,40.0,46.67,0.917
2021-10-30,Calgary Flames,Philadelphia Flyers,1.98,1.23,61.56,58.67,63.64,60.47,76.92,70.73,1.038
2021-10-30,Philadelphia Flyers,Calgary Flames,1.23,1.98,38.44,41.33,36.36,39.53,23.08,29.27,0.962
2021-10-30,Edmonton Oilers,Vancouver Canucks,2.53,1.99,56.02,51.02,52.7,55.77,53.33,47.17,1.0
2021-10-30,Vancouver Canucks,Edmonton Oilers,1.99,2.53,43.98,48.98,47.3,44.23,46.67,52.83,1.0
2021-10-30,Los Angeles Kings,Montreal Canadiens,2.39,1.98,54.78,56.52,57.35,55.77,60.0,51.79,0.982
2021-10-30,Montreal Canadiens,Los Angeles Kings,1.98,2.39,45.22,43.48,42.65,44.23,40.0,48.21,1.018
2021-10-30,San Jose Sharks,Winnipeg Jets,2.31,3.02,43.32,42.74,44.09,46.97,50.0,43.4,1.004
2021-10-30,Winnipeg Jets,San Jose Sharks,3.02,2.31,56.68,57.26,55.91,53.03,50.0,56.6,0.996
2021-10-31,Columbus Blue Jackets,New Jersey Devils,1.97,2.18,47.57,47.52,43.28,39.22,44.44,46.77,1.003
2021-10-31,New Jersey Devils,Columbus Blue Jackets,2.18,1.97,52.43,52.48,56.72,60.78,55.56,53.23,0.997
2021-10-31,Arizona Coyotes,Carolina Hurricanes,1.33,2.84,31.86,30.49,33.33,36.36,28.57,31.43,1.027
2021-10-31,Carolina Hurricanes,Arizona Coyotes,2.84,1.33,68.14,69.51,66.67,63.64,71.43,68.57,0.973
2021-10-31,Anaheim Ducks,Montreal Canadiens,1.04,1.21,46.28,52.73,56.76,51.85,27.27,50.0,0.995
2021-10-31,Montreal Canadiens,Anaheim Ducks,1.21,1.04,53.72,47.27,43.24,48.15,72.73,50.0,1.005
2021-10-31,Buffalo Sabres,Los Angeles Kings,1.86,2.15,46.41,42.47,42.11,47.73,52.63,42.86,0.961
2021-10-31,Los Angeles Kings,Buffalo Sabres,2.15,1.86,53.59,57.53,57.89,52.27,47.37,57.14,1.039
2021-10-31,New York Rangers,Seattle Kraken,1.09,1.97,35.55,40.7,40.98,45.95,26.67,34.29,1.068
2021-10-31,Seattle Kraken,New York Rangers,1.97,1.09,64.45,59.3,59.02,54.05,73.33,65.71,0.932
2021-11-01,Tampa Bay Lightning,Washington Capitals,1.47,1.42,50.76,47.76,45.28,46.15,50.0,47.37,1.063
2021-11-01,Washington Capitals,Tampa Bay Lightning,1.42,1.47,49.24,52.24,54.72,53.85,50.0,52.63,0.937
2021-11-01,Chicago Blackhawks,Ottawa Senators,1.23,1.94,38.81,50.56,50.85,50.0,55.56,43.48,1.091
2021-11-01,Ottawa Senators,Chicago Blackhawks,1.94,1.23,61.19,49.44,49.15,50.0,44.44,56.52,0.909
2021-11-01,Edmonton Oilers,Seattle Kraken,1.8,2.34,43.56,42.86,39.58,37.84,44.0,38.78,1.199
2021-11-01,Seattle Kraken,Edmonton Oilers,2.34,1.8,56.44,57.14,60.42,62.16,56.0,61.22,0.801
2021-11-02,Toronto Maple Leafs,Vegas Golden Knights,2.7,1.55,63.5,57.73,54.55,53.85,63.64,69.23,1.107
2021-11-02,Vegas Golden Knights,Toronto Maple Leafs,1.55,2.7,36.5,42.27,45.45,46.15,36.36,30.77,0.893
2021-11-02,Detroit Red Wings,Montreal Canadiens,1.5,3.83,28.17,38.04,35.21,35.0,24.0,28.57,0.949
2021-11-02,Montreal Canadiens,Detroit Red Wings,3.83,1.5,71.83,61.96,64.79,65.0,76.0,71.43,1.051
2021-11-02,Arizona Coyotes,Philadelphia Flyers,2.12,1.88,53.01,49.5,50.67,50.91,59.09,53.19,0.926
2021-11-02,Philadelphia Flyers,Arizona Coyotes,1.88,2.12,46.99,50.5,49.33,49.09,40.91,46.81,1.074
2021-11-02,Minnesota Wild,Ottawa Senators,3.37,1.38,70.9,69.57,65.28,65.45,71.43,68.18,0.925
2021-11-02,Ottawa Senators,Minnesota Wild,1.38,3.37,29.1,30.43,34.72,34.55,28.57,31.82,1.075
2021-11-02,Dallas Stars,Winnipeg Jets,2.04,1.65,55.33,46.07,46.97,47.92,64.29,52.5,1.047
2021-11-02,Winnipeg Jets,Dallas Stars,1.65,2.04,44.67,53.93,53.03,52.08,35.71,47.5,0.953
2021-11-02,Calgary Flames,Nashville Predators,3.36,1.32,71.87,61.18,64.29,62.75,68.75,69.05,0.926
2021-11-02,Nashville Predators,Calgary Flames,1.32,3.36,28.13,38.82,35.71,37.25,31.25,30.95,1.074
2021-11-02,New York Rangers,Vancouver Canucks,0.79,1.67,32.1,40.32,41.3,40.63,23.08,33.33,0.895
2021-11-02,Vancouver Canucks,New York Rangers,1.67,0.79,67.9,59.68,58.7,59.38,76.92,66.67,1.105
2021-11-02,Anaheim Ducks,New Jersey Devils,1.04,2.0,34.3,53.16,48.21,42.11,27.27,56.67,1.063
2021-11-02,New Jersey Devils,Anaheim Ducks,2.0,1.04,65.7,46.84,51.79,57.89,72.73,43.33,0.938
2021-11-02,Buffalo Sabres,San Jose Sharks,1.28,1.49,46.2,50.0,52.63,53.19,36.36,36.11,0.898
2021-11-02,San Jose Sharks,Buffalo Sabres,1.49,1.28,53.8,50.0,47.37,46.81,63.64,63.89,1.102
2021-11-03,Carolina Hurricanes,Chicago Blackhawks,1.94,1.56,55.34,60.0,53.45,51.16,58.33,61.76,1.039
2021-11-03,Chicago Blackhawks,Carolina Hurricanes,1.56,1.94,44.66,40.0,46.55,48.84,41.67,38.24,0.961
2021-11-03,Columbus Blue Jackets,Colorado Avalanche,2.16,1.32,62.0,57.84,62.69,62.5,61.11,56.1,1.019
2021-11-03,Colorado Avalanche,Columbus Blue Jackets,1.32,2.16,38.0,42.16,37.31,37.5,38.89,43.9,0.981
2021-11-03,Edmonton Oilers,Nashville Predators,1.49,2.36,38.67,45.98,42.86,43.75,38.89,43.4,1.106
2021-11-03,Nashville Predators,Edmonton Oilers,2.36,1.49,61.33,54.02,57.14,56.25,61.11,56.6,0.894
2021-11-03,Los Angeles Kings,St Louis Blues,1.82,2.78,39.6,47.47,44.0,43.14,35.29,41.51,1.091
2021-11-03,St Louis Blues,Los Angeles Kings,2.78,1.82,60.4,52.53,56.0,56.86,64.71,58.49,0.909
2021-11-04,Boston Bruins,Detroit Red Wings,1.86,0.88,67.86,62.5,65.15,70.0,71.43,65.0,1.036
2021-11-04,Detroit Red Wings,Boston Bruins,0.88,1.86,32.14,37.5,34.85,30.0,28.57,35.0,0.964
2021-11-04,Tampa Bay Lightning,Toronto Maple Leafs,2.32,2.07,52.93,48.39,53.62,48.98,57.14,51.92,1.042
2021-11-04,Toronto Maple Leafs,Tampa Bay Lightning,2.07,2.32,47.07,51.61,46.38,51.02,42.86,48.08,0.958
2021-11-04,Montreal Canadiens,New York Islanders,1.9,2.26,45.73,62.63,55.56,54.24,48.0,58.73,0.815
2021-11-04,New York Islanders,Montreal Canadiens,2.26,1.9,54.27,37.37,44.44,45.76,52.0,41.27,1.185
2021-11-04,Ottawa Senators,Vegas Golden Knights,2.16,2.49,46.48,48.31,49.46,51.47,55.56,48.15,0.907
2021-11-04,Vegas Golden Knights,Ottawa Senators,2.49,2.16,53.52,51.69,50.54,48.53,44.44,51.85,1.093
2021-11-04,Florida Panthers,Washington Capitals,1.38,2.58,34.84,43.96,40.28,40.98,26.32,35.9,1.009
2021-11-04,Washington Capitals,Florida Panthers,2.58,1.38,65.16,56.04,59.72,59.02,73.68,64.1,0.991
2021-11-04,Philadelphia Flyers,Pittsburgh Penguins,2.6,2.76,48.48,51.38,48.24,50.77,39.29,51.85,0.968
2021-11-04,Pittsburgh Penguins,Philadelphia Flyers,2.76,2.6,51.52,48.62,51.76,49.23,60.71,48.15,1.032
2021-11-04,Calgary Flames,Dallas Stars,1.78,1.4,55.82,57.33,53.45,55.56,64.29,55.88,0.94
2021-11-04,Dallas Stars,Calgary Flames,1.4,1.78,44.18,42.67,46.55,44.44,35.71,44.12,1.06
2021-11-04,San Jose Sharks,St Louis Blues,1.15,1.71,40.22,43.42,42.11,40.54,46.15,42.5,0.93
2021-11-04,St Louis Blues,San Jose Sharks,1.71,1.15,59.78,56.58,57.89,59.46,53.85,57.5,1.07
2021-11-04,Buffalo Sabres,Seattle Kraken,1.05,1.96,34.8,45.59,39.29,38.1,40.0,39.29,0.947
2021-11-04,Seattle Kraken,Buffalo Sabres,1.96,1.05,65.2,54.41,60.71,61.9,60.0,60.71,1.053
2021-11-05,Chicago Blackhawks,Winnipeg Jets,0.59,2.49,19.06,38.96,32.73,31.82,7.14,33.33,0.867
2021-11-05,Winnipeg Jets,Chicago Blackhawks,2.49,0.59,80.94,61.04,67.27,68.18,92.86,66.67,1.133
2021-11-05,Edmonton Oilers,New York Rangers,2.58,1.56,62.35,63.46,62.5,60.38,68.0,61.11,0.903
2021-11-05,New York Rangers,Edmonton Oilers,1.56,2.58,37.65,36.54,37.5,39.62,32.0,38.89,1.097
2021-11-05,Nashville Predators,Vancouver Canucks,1.72,1.52,53.07,44.83,48.33,47.73,46.15,50.0,0.961
2021-11-05,Vancouver Canucks,Nashville Predators,1.52,1.72,46.93,55.17,51.67,52.27,53.85,50.0,1.039
2021-11-05,Anaheim Ducks,Arizona Coyotes,2.58,1.98,56.52,52.27,50.0,46.94,68.0,53.85,1.048
2021-11-05,Arizona Coyotes,Anaheim Ducks,1.98,2.58,43.48,47.73,50.0,53.06,32.0,46.15,0.952
2021-11-05,Los Angeles Kings,New Jersey Devils,1.29,1.71,42.88,50.63,51.79,52.63,40.0,50.0,0.994
2021-11-05,New Jersey Devils,Los Angeles Kings,1.71,1.29,57.12,49.37,48.21,47.37,60.0,50.0,1.006
2021-11-06,Buffalo Sabres,Detroit Red Wings,1.96,2.62,42.7,53.26,54.41,52.83,40.0,43.48,0.951
2021-11-06,Detroit Red Wings,Buffalo Sabres,2.62,1.96,57.3,46.74,45.59,47.17,60.0,56.52,1.049
2021-11-06,Boston Bruins,Toronto Maple Leafs,2.14,2.04,51.19,59.38,60.0,55.0,57.14,44.68,0.956
2021-11-06,Toronto Maple Leafs,Boston Bruins,2.04,2.14,48.81,40.63,40.0,45.0,42.86,55.32,1.044
2021-11-06,Montreal Canadiens,Vegas Golden Knights,1.96,1.21,61.91,60.98,64.29,65.0,60.0,66.67,0.967
2021-11-06,Vegas Golden Knights,Montreal Canadiens,1.21,1.96,38.09,39.02,35.71,35.0,40.0,33.33,1.033
2021-11-06,Ottawa Senators,Tampa Bay Lightning,2.37,2.84,45.46,42.7,40.85,46.15,64.71,43.75,1.018
2021-11-06,Tampa Bay Lightning,Ottawa Senators,2.84,2.37,54.54,57.3,59.15,53.85,35.29,56.25,0.982
2021-11-06,Carolina Hurricanes,Florida Panthers,2.49,2.11,54.12,56.67,50.0,50.0,50.0,56.52,1.0
2021-11-06,Florida Panthers,Carolina Hurricanes,2.11,2.49,45.88,43.33,50.0,50.0,50.0,43.48,1.0
2021-11-06,Minnesota Wild,Pittsburgh Penguins,2.3,2.38,49.15,50.0,47.95,45.76,50.0,53.7,0.949
2021-11-06,Pittsburgh Penguins,Minnesota Wild,2.38,2.3,50.85,50.0,52.05,54.24,50.0,46.3,1.051
2021-11-06,Philadelphia Flyers,Washington Capitals,2.53,2.14,54.18,57.58,53.52,58.0,56.25,55.1,1.021
2021-11-06,Washington Capitals,Philadelphia Flyers,2.14,2.53,45.82,42.42,46.48,42.0,43.75,44.9,0.979
2021-11-06,Columbus Blue Jackets,Colorado Avalanche,2.19,3.33,39.65,46.59,45.07,48.28,40.0,43.4,1.04
2021-11-06,Colorado Avalanche,Columbus Blue Jackets,3.33,2.19,60.35,53.41,54.93,51.72,60.0,56.6,0.96
2021-11-06,New York Islanders,Winnipeg Jets,3.48,1.61,68.36,47.17,52.44,56.6,71.43,50.0,1.067
2021-11-06,Winnipeg Jets,New York Islanders,1.61,3.48,31.64,52.83,47.56,43.4,28.57,50.0,0.933
2021-11-06,Calgary Flames,New York Rangers,3.49,1.84,65.49,59.79,62.34,64.44,57.14,62.26,1.172
2021-11-06,New York Rangers,Calgary Flames,1.84,3.49,34.51,40.21,37.66,35.56,42.86,37.74,0.828
2021-11-06,Arizona Coyotes,Seattle Kraken,1.13,1.79,38.79,41.46,43.33,46.51,42.86,39.47,1.07
2021-11-06,Seattle Kraken,Arizona Coyotes,1.79,1.13,61.21,58.54,56.67,53.49,57.14,60.53,0.93
2021-11-06,New Jersey Devils,San Jose Sharks,1.25,1.0,55.66,54.44,55.17,57.89,55.56,43.33,1.028
2021-11-06,San Jose Sharks,New Jersey Devils,1.0,1.25,44.34,45.56,44.83,42.11,44.44,56.67,0.972
2021-11-07,Detroit Red Wings,Vegas Golden Knights,2.59,2.47,51.17,39.76,43.08,48.0,52.0,42.86,1.006
2021-11-07,Vegas Golden Knights,Detroit Red Wings,2.47,2.59,48.83,60.24,56.92,52.0,48.0,57.14,0.994
2021-11-07,Chicago Blackhawks,Nashville Predators,2.08,1.63,55.99,50.57,52.31,52.27,63.16,48.94,0.996
2021-11-07,Nashville Predators,Chicago Blackhawks,1.63,2.08,44.01,49.43,47.69,47.73,36.84,51.06,1.004
2021-11-07,Minnesota Wild,New York Islanders,2.17,1.47,59.63,58.16,58.33,58.82,62.5,56.1,1.005
2021-11-07,New York Islanders,Minnesota Wild,1.47,2.17,40.37,41.84,41.67,41.18,37.5,43.9,0.995
2021-11-07,Dallas Stars,Vancouver Canucks,1.7,2.15,44.19,48.24,46.03,48.0,47.06,51.06,0.965
2021-11-07,Vancouver Canucks,Dallas Stars,2.15,1.7,55.81,51.76,53.97,52.0,52.94,48.94,1.035
2021-11-07,Anaheim Ducks,St Louis Blues,1.87,1.66,52.94,45.05,46.48,45.83,68.42,51.16,1.052
2021-11-07,St Louis Blues,Anaheim Ducks,1.66,1.87,47.06,54.95,53.52,54.17,31.58,48.84,0.948
2021-11-08,Los Angeles Kings,Toronto Maple Leafs,2.06,2.98,40.91,40.95,46.15,47.17,40.0,34.92,1.16
2021-11-08,Toronto Maple Leafs,Los Angeles Kings,2.98,2.06,59.09,59.05,53.85,52.83,60.0,65.08,0.84
2021-11-08,Florida Panthers,New York Rangers,3.79,0.99,79.26,76.53,77.33,83.33,76.0,79.66,1.057
2021-11-08,New York Rangers,Florida Panthers,0.99,3.79,20.74,23.47,22.67,16.67,24.0,20.34,0.943
2021-11-08,Buffalo Sabres,Washington Capitals,1.68,1.55,52.03,57.65,52.24,50.0,38.46,53.66,0.957
2021-11-08,Washington Capitals,Buffalo Sabres,1.55,1.68,47.97,42.35,47.76,50.0,61.54,46.34,1.043
2021-11-09,Boston Bruins,Ottawa Senators,1.4,1.24,53.0,65.82,62.3,65.22,40.0,64.71,0.908
2021-11-09,Ottawa Senators,Boston Bruins,1.24,1.4,47.0,34.18,37.7,34.78,60.0,35.29,1.092
2021-11-09,Los Angeles Kings,Montreal Canadiens,2.05,2.82,42.04,45.63,47.22,48.94,30.0,38.18,1.004
2021-11-09,Montreal Canadiens,Los Angeles Kings,2.82,2.05,57.96,54.37,52.78,51.06,70.0,61.82,0.996
2021-11-09,Detroit Red Wings,Edmonton Oilers,3.57,2.06,63.4,52.08,57.53,57.63,68.57,59.65,1.008
2021-11-09,Edmonton Oilers,Detroit Red Wings,2.06,3.57,36.6,47.92,42.47,42.37,31.43,40.35,0.992
2021-11-09,Carolina Hurricanes,Tampa Bay Lightning,1.33,1.22,52.12,59.38,52.27,53.13,50.0,58.33,0.933
2021-11-09,Tampa Bay Lightning,Carolina Hurricanes,1.22,1.33,47.88,40.63,47.73,46.88,50.0,41.67,1.067
2021-11-09,Florida Panthers,New Jersey Devils,2.98,1.66,64.25,55.88,54.43,58.18,57.89,60.71,0.92
2021-11-09,New Jersey Devils,Florida Panthers,1.66,2.98,35.75,44.12,45.57,41.82,42.11,39.29,1.08
2021-11-09,Chicago Blackhawks,Pittsburgh Penguins,1.33,2.95,31.05,30.0,32.47,34.92,30.0,37.5,1.042
2021-11-09,Pittsburgh Penguins,Chicago Blackhawks,2.95,1.33,68.95,70.0,67.53,65.08,70.0,62.5,0.958
2021-11-09,St Louis Blues,Winnipeg Jets,1.42,3.94,26.55,37.61,34.15,34.48,24.0,38.0,0.997
2021-11-09,Winnipeg Jets,St Louis Blues,3.94,1.42,73.45,62.39,65.85,65.52,76.0,62.0,1.003
2021-11-09,Calgary Flames,San Jose Sharks,2.83,2.0,58.54,54.55,54.32,60.78,58.33,60.42,0.932
2021-11-09,San Jose Sharks,Calgary Flames,2.0,2.83,41.46,45.45,45.68,39.22,41.67,39.58,1.068
2021-11-09,Anaheim Ducks,Vancouver Canucks,1.82,1.64,52.55,36.96,38.71,46.15,41.18,43.14,1.006
2021-11-09,Vancouver Canucks,Anaheim Ducks,1.64,1.82,47.45,63.04,61.29,53.85,58.82,56.86,0.994
2021-11-09,Seattle Kraken,Vegas Golden Knights,1.74,1.54,53.04,52.56,48.15,50.0,36.36,58.54,0.895
2021-11-09,Vegas Golden Knights,Seattle Kraken,1.54,1.74,46.96,47.44,51.85,50.0,63.64,41.46,1.105
2021-11-10,Philadelphia Flyers,Toronto Maple Leafs,1.75,2.03,46.3,58.76,58.9,55.36,30.77,45.45,0.92
2021-11-10,Toronto Maple Leafs,Philadelphia Flyers,2.03,1.75,53.7,41.24,41.1,44.64,69.23,54.55,1.08
2021-11-10,Dallas Stars,Nashville Predators,1.59,1.74,47.68,57.69,51.79,52.38,43.75,48.57,0.895
2021-11-10,Nashville Predators,Dallas Stars,1.74,1.59,52.32,42.31,48.21,47.62,56.25,51.43,1.105
2021-11-10,Arizona Coyotes,Minnesota Wild,1.23,1.94,38.84,41.98,43.94,43.75,31.25,33.33,0.984
2021-11-10,Minnesota Wild,Arizona Coyotes,1.94,1.23,61.16,58.02,56.06,56.25,68.75,66.67,1.016
2021-11-11,Boston Bruins,Edmonton Oilers,1.55,1.72,47.41,52.11,51.72,50.0,35.29,37.84,0.905
2021-11-11,Edmonton Oilers,Boston Bruins,1.72,1.55,52.59,47.89,48.28,50.0,64.71,62.16,1.095
2021-11-11,Calgary Flames,Montreal Canadiens,1.21,1.34,47.45,55.26,53.85,52.63,46.15,52.94,1.044
2021-11-11,Montreal Canadiens,Calgary Flames,1.34,1.21,52.55,44.74,46.15,47.37,53.85,47.06,0.956
2021-11-11,Los Angeles Kings,Ottawa Senators,1.75,2.23,43.96,48.28,47.14,52.63,33.33,42.86,1.033
2021-11-11,Ottawa Senators,Los Angeles Kings,2.23,1.75,56.04,51.72,52.86,47.37,66.67,57.14,0.967
2021-11-11,Detroit Red Wings,Washington Capitals,2.17,1.74,55.56,51.28,48.44,50.0,52.63,50.0,0.9
2021-11-11,Washington Capitals,Detroit Red Wings,1.74,2.17,44.44,48.72,51.56,50.0,47.37,50.0,1.1
2021-11-11,New Jersey Devils,New York Islanders,1.81,2.95,37.98,42.06,45.0,42.62,50.0,45.45,1.077
2021-11-11,New York Islanders,New Jersey Devils,2.95,1.81,62.02,57.94,55.0,57.38,50.0,54.55,0.923
2021-11-11,Florida Panthers,Pittsburgh Penguins,2.07,1.59,56.65,58.14,61.19,62.0,47.06,56.25,0.959
2021-11-11,Pittsburgh Penguins,Florida Panthers,1.59,2.07,43.35,41.86,38.81,38.0,52.94,43.75,1.041
2021-11-11,Nashville Predators,St Louis Blues,2.17,2.34,48.13,46.73,48.75,44.07,38.1,49.23,1.055
2021-11-11,St Louis Blues,Nashville Predators,2.34,2.17,51.87,53.27,51.25,55.93,61.9,50.77,0.945
2021-11-11,San Jose Sharks,Winnipeg Jets,2.46,3.72,39.84,44.92,44.19,42.86,30.3,41.18,0.94
2021-11-11,Winnipeg Jets,San Jose Sharks,3.72,2.46,60.16,55.08,55.81,57.14,69.7,58.82,1.06
2021-11-11,Colorado Avalanche,Vancouver Canucks,2.12,1.4,60.12,53.75,59.68,59.09,64.29,57.78,1.098
2021-11-11,Vancouver Canucks,Colorado Avalanche,1.4,2.12,39.88,46.25,40.32,40.91,35.71,42.22,0.902
2021-11-11,Minnesota Wild,Vegas Golden Knights,1.32,1.97,40.09,41.67,41.67,30.95,30.77,44.74,1.05
2021-11-11,Vegas Golden Knights,Minnesota Wild,1.97,1.32,59.91,58.33,58.33,69.05,69.23,55.26,0.95
2021-11-11,Anaheim Ducks,Seattle Kraken,2.15,1.43,60.01,58.33,57.53,60.0,58.33,60.98,0.985
2021-11-11,Seattle Kraken,Anaheim Ducks,1.43,2.15,39.99,41.67,42.47,40.0,41.67,39.02,1.015
2021-11-12,Buffalo Sabres,Edmonton Oilers,1.49,1.91,43.87,39.24,43.1,42.86,53.33,45.16,1.143
2021-11-12,Edmonton Oilers,Buffalo Sabres,1.91,1.49,56.13,60.76,56.9,57.14,46.67,54.84,0.857
2021-11-12,Calgary Flames,Toronto Maple Leafs,1.86,2.75,40.35,47.12,47.44,49.09,54.17,44.07,1.001
2021-11-12,Toronto Maple Leafs,Calgary Flames,2.75,1.86,59.65,52.88,52.56,50.91,45.83,55.93,0.999
2021-11-12,Carolina Hurricanes,Philadelphia Flyers,2.36,2.84,45.36,48.89,46.48,51.06,50.0,48.72,0.955
2021-11-12,Philadelphia Flyers,Carolina Hurricanes,2.84,2.36,54.64,51.11,53.52,48.94,50.0,51.28,1.045
2021-11-12,Columbus Blue Jackets,Washington Capitals,2.51,1.42,63.92,52.13,52.7,49.06,86.67,65.96,0.967
2021-11-12,Washington Capitals,Columbus Blue Jackets,1.42,2.51,36.08,47.87,47.3,50.94,13.33,34.04,1.033
2021-11-12,Arizona Coyotes,Chicago Blackhawks,1.63,1.44,53.14,53.62,54.35,52.94,61.11,54.05,1.0
2021-11-12,Chicago Blackhawks,Arizona Coyotes,1.44,1.63,46.86,46.38,45.65,47.06,38.89,45.95,1.0
2021-11-13,Buffalo Sabres,Toronto Maple Leafs,1.67,1.27,56.82,57.14,57.53,53.19,58.33,57.89,0.978
2021-11-13,Toronto Maple Leafs,Buffalo Sabres,1.27,1.67,43.18,42.86,42.47,46.81,41.67,42.11,1.022
2021-11-13,Ottawa Senators,Pittsburgh Penguins,2.06,2.11,49.43,45.98,41.94,44.19,75.0,47.37,1.075
2021-11-13,Pittsburgh Penguins,Ottawa Senators,2.11,2.06,50.57,54.02,58.06,55.81,25.0,52.63,0.925
2021-11-13,Detroit Red Wings,Montreal Canadiens,1.71,1.5,53.29,53.76,56.76,50.0,47.06,55.1,1.0
2021-11-13,Montreal Canadiens,Detroit Red Wings,1.5,1.71,46.71,46.24,43.24,50.0,52.94,44.9,1.0
2021-11-13,Florida Panthers,Tampa Bay Lightning,2.03,1.81,52.89,60.0,56.92,55.56,38.89,60.38,1.03
2021-11-13,Tampa Bay Lightning,Florida Panthers,1.81,2.03,47.11,40.0,43.08,44.44,61.11,39.62,0.97
2021-11-13,Boston Bruins,New Jersey Devils,2.89,2.54,53.23,43.27,50.0,50.94,45.0,43.4,1.034
2021-11-13,New Jersey Devils,Boston Bruins,2.54,2.89,46.77,56.73,50.0,49.06,55.0,56.6,0.966
2021-11-13,Carolina Hurricanes,St Louis Blues,1.71,2.3,42.6,54.93,54.39,51.35,46.15,43.75,1.05
2021-11-13,St Louis Blues,Carolina Hurricanes,2.3,1.71,57.4,45.07,45.61,48.65,53.85,56.25,0.95
2021-11-13,Columbus Blue Jackets,New York Rangers,3.5,1.92,64.59,53.54,52.44,50.0,51.85,53.19,0.938
2021-11-13,New York Rangers,Columbus Blue Jackets,1.92,3.5,35.41,46.46,47.56,50.0,48.15,46.81,1.063
2021-11-13,Arizona Coyotes,Nashville Predators,0.54,1.31,29.32,39.62,36.96,43.75,25.0,40.74,0.833
2021-11-13,Nashville Predators,Arizona Coyotes,1.31,0.54,70.68,60.38,63.04,56.25,75.0,59.26,1.167
2021-11-13,Dallas Stars,Philadelphia Flyers,2.35,1.55,60.18,51.49,50.0,47.83,65.0,63.27,1.095
2021-11-13,Philadelphia Flyers,Dallas Stars,1.55,2.35,39.82,48.51,50.0,52.17,35.0,36.73,0.905
2021-11-13,Los Angeles Kings,Winnipeg Jets,1.8,1.82,49.72,52.75,50.77,53.49,43.75,52.17,1.037
2021-11-13,Winnipeg Jets,Los Angeles Kings,1.82,1.8,50.28,47.25,49.23,46.51,56.25,47.83,0.963
2021-11-13,Colorado Avalanche,San Jose Sharks,1.4,1.98,41.53,53.16,49.09,45.65,35.71,52.5,1.103
2021-11-13,San Jose Sharks,Colorado Avalanche,1.98,1.4,58.47,46.84,50.91,54.35,64.29,47.5,0.897
2021-11-13,Vancouver Canucks,Vegas Golden Knights,3.23,2.88,52.91,58.62,54.55,57.69,48.28,59.65,0.952
2021-11-13,Vegas Golden Knights,Vancouver Canucks,2.88,3.23,47.09,41.38,45.45,42.31,51.72,40.35,1.048
